slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes
luna,Luna,1995,1995-05-10,,1994-01-01,,"Borderline, London, UK",borderline-london-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar|Laetitia Sadier - vocals,Sideshow By The Seashore|California (All The Way)|Anesthesia|Chinatown|Freakin' and Peakin'|Tiger Lily|Thank You for Sending Me an Angel|Bonnie and Clyde|23 Minutes in Brussels|Into The Fold|Time to Quit|Friendly Advice|Indian Summer,,,,,,Download|https://www.fullofwishes.co.uk/2021/05/10/audio-full-show-luna-borderline/|A Head Full of Wishes,w/ special guest Laetitia Sadier guesting on Bonnie and Clyde - David Rose's blog post has a review and a scan of the setlist - it also confirms the date of the show was 10 May 1995 (not the 12th)
luna,Luna,1995,1995-09-08,,1994-01-01,,"NYU, New York NY, USA",nyu-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Chinatown|California (All The Way)|Sideshow By The Seashore|Tiger Lily|Moon Palace|Time to Quit|Kalamazoo|Slide|Double Feature|Ride Into the Sun|Hedgehog|23 Minutes in Brussels|Egg Nog,,,,,,,CMJ Music Festival
luna,Luna,1995,1995-09-14,,1994-01-01,,"Black Cat, Washington DC, USA",black-cat-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-15,,1994-01-01,,"Cats Cradle, Carrboro NC, USA",cats-cradle-carrboro-nc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|California (All The Way)|Chinatown|Sideshow By The Seashore|Slash Your Tires|Rhythm King|Tiger Lily|Moon Palace|This Time Around|Kalamazoo|Hedgehog|Time to Quit|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,1995,1995-09-16,,1994-01-01,,"Point, Atlanta GA, USA",point-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Moon Palace|Double Feature|Slide|Thank You for Sending Me an Angel|Tiger Lily|Sideshow By The Seashore|Chinatown|We're Both Confused|Into The Fold|Hedgehog|California (All The Way)|Time to Quit|23 Minutes in Brussels|Strange|Slash Your Tires,,,,,,,Setlist source: recording
luna,Luna,1995,1995-09-18,,1994-01-01,,"8x10, Baltimore MD, USA",8x10-baltimore-md-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-20,,1994-01-01,,"Trocadero, Philadelphia PA, USA",trocadero-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-21,,1994-01-01,,"Paradise, Boston MA, USA",paradise-boston-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-22,,1994-01-01,,"WBRU, Providence RI, USA",wbru-providence-ri-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-23,,1994-01-01,,"Tramps, New York NY, USA",tramps-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-29,,1994-01-01,,"Foufones, Montreal, Canada",foufones-montreal-canada,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-09-30,,1994-01-01,,"Lees Palace, Toronto, Canada",lees-palace-toronto-canada,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-02,,1994-01-01,,"Agora Ballroom, Cleveland OH, USA",agora-ballroom-cleveland-oh-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-03,,1994-01-01,,"Sudsys, Cincinnati OH, USA",sudsys-cincinnati-oh-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-05,,1994-01-01,,"Alvins, Detroit MI, USA",alvins-detroit-mi-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-06,,1994-01-01,,"Metro, Chicago IL, USA",metro-chicago-il-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-07,,1994-01-01,,"First avenue, Minneapolis MN, USA",first-avenue-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-09,,1994-01-01,,"Fox Theatre, Denver CO, USA",fox-theatre-denver-co-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-11,,1994-01-01,,"Town Pump, Vancouver, Canada",town-pump-vancouver-canada,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-12,,1994-01-01,,"Moes, Seattle WA, USA",moes-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Sideshow By The Seashore|Slide|Chinatown|This Time Around|Moon Palace|Tiger Lily|Freakin' and Peakin'|Lost In Space|California (All The Way)|Hedgehog|Time to Quit,,,,,,,
luna,Luna,1995,1995-10-13,,1994-01-01,,"La Luna, Portland OR, USA",la-luna-portland-or-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Sideshow By The Seashore|This Time Around|Moon Palace|Tiger Lily|Chinatown|California (All The Way)|Time to Quit,,,,,,,
luna,Luna,1995,1995-10-14,,1994-01-01,,"John Henrys, Eugene OR, USA",john-henrys-eugene-or-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Egg Nog|Slide|Friendly Advice|Sideshow By The Seashore|This Time Around|Moon Palace|Tiger Lily|Chinatown|California (All The Way)|Time to Quit|Lost In Space|Freakin' and Peakin'|Rain,,,,,,,
luna,Luna,1995,1995-10-16,,1994-01-01,,"Slims, San Francisco CA, USA",slims-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-17,,1994-01-01,,"Great American, San Francisco CA, USA",great-american-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-19,,1994-01-01,,"Roxy, Los Angeles CA, USA",roxy-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-20,,1994-01-01,,"CSUF, Fullerton CA, USA",csuf-fullerton-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-10-26,,1994-01-01,,"KCRW, Santa Monica CA, USA",kcrw-santa-monica-ca-usa,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Double Feature|Sideshow By The Seashore|Walk On The Wild Side|23 Minutes in Brussels,,,,,,,
luna,Luna,1995,1995-10-28,,1994-01-01,,"Columbia U, New York NY, USA",columbia-u-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-11-10,,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-11-11,-early,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Freakin' and Peakin'|Slide|Rhythm King|California (All The Way)|This Time Around|Friendly Advice|Double Feature|Outdoor Miner|Sideshow By The Seashore|Moon Palace|We're Both Confused|23 Minutes in Brussels|Time to Quit|Tiger Lily,,,,,,,early show
luna,Luna,1995,1995-11-11,-late,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-12-03,,1994-01-01,,"Markthalle, Hamburg, Germany",markthalle-hamburg-germany,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,supporting Edwyn Collins
luna,Luna,1995,1995-12-04,,1994-01-01,,"Capitol, Hannover, Germany",capitol-hannover-germany,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,supporting Edwyn Collins
luna,Luna,1995,1995-12-05,,1994-01-01,,"Metropol, Berlin, Germany",metropol-berlin-germany,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,supporting Edwyn Collins
luna,Luna,1995,1995-12-06,,1994-01-01,,"Modernes, Bremen, Germany",modernes-bremen-germany,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,supporting Edwyn Collins
luna,Luna,1995,1995-12-07,,1994-01-01,,"Wartesaal, Koln, Germany",wartesaal-koln-germany,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,supporting Edwyn Collins
luna,Luna,1995,1995-12-08,,1994-01-01,,"Arena, Amsterdam, Netherlands",arena-amsterdam-netherlands,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,
luna,Luna,1995,1995-12-10,,1994-01-01,,"Arapaho, Paris, France",arapaho-paris-france,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Stanley Demeski - drums|Justin Harwood - bass,,,,,,,,
luna,Luna,1995,1995-12-11,,1994-01-01,,"Trefcentrum VK, Brussels, Belgium",trefcentrum-vk-brussels-belgium,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,23 Minutes in Brussels|Slide|Chinatown|California (All The Way)|Moon Palace|Friendly Advice|We're Both Confused|Kalamazoo|Sideshow By The Seashore|I Can't Wait|Time to Quit|Indian Summer|Strange,,,,,,,
luna,Luna,1995,1995-12-13,,1994-01-01,,"BBC Radio One, Manchester, UK",bbc-radio-one-manchester-uk,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Indian Summer|Lost In Space|23 Minutes in Brussels,,,,,,,Mark Radcliffe show - live studio performance and interview
luna,Luna,1995,1995-12-14,,1994-01-01,,"Cathouse, Glasgow, UK",cathouse-glasgow-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-12-15,,1994-01-01,,"Potterhouse, Nottingham, UK",potterhouse-nottingham-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1995,1995-12-16,,1994-01-01,,"Garage, London, UK",garage-london-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Sideshow By The Seashore|Chinatown|California (All The Way)|Moon Palace|Freakin' and Peakin'|Strange|Hedgehog|Kalamazoo|Time to Quit|Lost In Space|We're Both Confused|23 Minutes in Brussels|Slide|Tiger Lily|Indian Summer,,,,,,,
luna,Luna,1996,1996-01-12,,1994-01-01,,"Lupos, Providence RI, USA",lupos-providence-ri-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-01-13,,1994-01-01,,"Middle East, Cambridge MA, USA",middle-east-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-01-19,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Slide|Chinatown|Tracy I Love You|California (All The Way)|Tiger Lily|Sideshow By The Seashore|Moon Palace|Time to Quit|Kalamazoo|23 Minutes in Brussels|Lost In Space|We're Both Confused|Strange|Friendly Advice|Hedgehog|Indian Summer|This Time Around|That's What You Always Say,,,,,,,
luna,Luna,1996,1996-01-20,,1994-01-01,,"Cats Cradle, Carrboro NC, USA",cats-cradle-carrboro-nc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Double Feature|This Time Around|Moon Palace|Friendly Advice|Chinatown|Kalamazoo|23 Minutes in Brussels|Time to Quit|Tiger Lily|We're Both Confused|Lost In Space|California (All The Way)|Freakin' and Peakin'|Bewitched|Hedgehog|Season of the Witch,,,,,,,
luna,Luna,1996,1996-01-24,,1994-01-01,,"The Sapphire Supper Club, Orlando, FL, USA",the-sapphire-supper-club-orlando-fl-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-01-25,,1994-01-01,,"The Rubb, Tampa FL, USA",the-rubb-tampa-fl-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-02-02,,1994-01-01,,"(unknown), Austin TX, USA",unknown-austin-tx-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-02-03,,1994-01-01,,"Voodoo Lounge, Dallas TX, USA",voodoo-lounge-dallas-tx-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-02-06,,1994-01-01,,"Ciceros, St Louis MO, USA",ciceros-st-louis-mo-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-02-10,,1994-01-01,,"Point, Atlanta GA, USA",point-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-02-11,,1994-01-01,,"Point, Atlanta GA, USA",point-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Friendly Advice|Chinatown|Tracy I Love You|Anesthesia|Kalamazoo|Freakin' and Peakin'|Moon Palace|Into The Fold|We're Both Confused|Lost In Space|That's What You Always Say|Tiger Lily|23 Minutes in Brussels|California (All The Way)|Walk On The Wild Side,,,,,,,
luna,Luna,1996,1996-03-08,,1994-01-01,,"Electric Factory, Philadelphia PA, USA",electric-factory-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Moon Palace|Chinatown|Sideshow By The Seashore|Friendly Advice|Slide|Time to Quit|California (All The Way)|23 Minutes in Brussels|Tiger Lily,,,,,,,
luna,Luna,1996,1996-03-09,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Sideshow By The Seashore|Chinatown|Moon Palace|23 Minutes in Brussels|California (All The Way)|Tiger Lily|Friendly Advice,,,,,,,
luna,Luna,1996,1996-03-23,,1994-01-01,,"Orpheum Theater, Minneapolis MN, USA",orpheum-theater-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,This Time Around|California (All The Way)|Chinatown|Sideshow By The Seashore|Moon Palace|Friendly Advice|23 Minutes in Brussels,,,,,,,
luna,Luna,1996,1996-03-27,,1994-01-01,,"State Theater, Cleveland OH, USA",state-theater-cleveland-oh-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,California (All The Way)|Chinatown|This Time Around|23 Minutes in Brussels|Tiger Lily|Sideshow By The Seashore|Friendly Advice,,,,,,,
luna,Luna,1996,1996-03-30,,1994-01-01,,"Orpheum Theatre, Boston MA, USA",orpheum-theatre-boston-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-03-31,,1994-01-01,,"Beacon Theater, New York NY, USA",beacon-theater-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,supporting lou Reed
luna,Luna,1996,1996-04-01,,1994-01-01,,"Massey Hall, Toronto, Canada",massey-hall-toronto-canada,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Slide|California (All The Way)|Chinatown|23 Minutes in Brussels|Sideshow By The Seashore|That's What You Always Say|Ride Into the Sun,,,,,,,
luna,Luna,1996,1996-04-18,,1994-01-01,,"Philadelphia College of Textile, Philadelphia PA, USA",philadelphia-college-of-textile-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Season of the Witch|Slide|Chinatown|Smile|Strange|23 Minutes in Brussels|Sideshow By The Seashore|We're Both Confused|Tiger Lily|That's What You Always Say|Time to Quit|Indian Summer,,,,,,,
luna,Luna,1996,1996-05-03,,1994-01-01,,"Fillmore, San Francisco CA, USA",fillmore-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-05-16,,1994-01-01,,"KCRW, Santa Monica CA, USA",kcrw-santa-monica-ca-usa,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Tracy I Love You|Kalamazoo|23 Minutes in Brussels|Season of the Witch,,,,,,,Morning Becomes Eclectic - live studio session and interview
luna,Luna,1996,1996-05-25,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Season of the Witch|Tracy I Love You|Rhythm King|Friendly Advice|Chinatown|Sideshow By The Seashore|23 Minutes in Brussels|Lost In Space|We're Both Confused|Moon Palace|Hedgehog|I Want Everything|California (All The Way)|Time to Quit|Freakin' and Peakin'|Tiger Lily|Indian Summer|Slash Your Tires,,,,,,,
luna,Luna,1996,1996-06-07,,1994-01-01,,"Irving Plaza, New York NY, USA",irving-plaza-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Slide|Tracy I Love You|We're Both Confused|Chinatown|Slash Your Tires|Moon Palace|Kalamazoo|Sideshow By The Seashore|23 Minutes in Brussels|Lost In Space|California (All The Way)|Bewitched|Fourth of July|Tiger Lily|Time to Quit,,,https://media.fullofwishes.co.uk/02-luna/show_assets/1996-06-07/1996-06-07-luna-poster.jpg,,,,
luna,Luna,1996,1996-07-20,,1994-01-01,,"Summerstage Central Park, New York NY, USA",summerstage-central-park-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,,,,,,,,
luna,Luna,1996,1996-07-21,,1994-01-01,,"Mercury Lounge, New York NY, USA",mercury-lounge-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Sean Eden - guitar,Hey Sister|Friendly Advice|Crazy People|Slash Your Tires|Kalamazoo|Time to Quit|23 Minutes in Brussels|Sideshow By The Seashore|I Want Everything|Hedgehog|Tiger Lily|Freakin' and Peakin'|California (All The Way)|Dream Baby Dream|Indian Summer,,,,,,,
luna,Luna,1996,1996-08-08,,1994-01-01,,"Benicassim Festival, Valencia, Spain",benicassim-festival-valencia-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar,,,,,,,,"Not sure who played drums here - I believe Stan had left, and Lee’s first gig was"
luna,Luna,1996,1996-09-02,,1994-01-01,,"NYU, New York, NY, USA",nyu-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,Lee Wall’s first show with LUNA
luna,Luna,1996,1996-10-02,,1994-01-01,,"ULU, London, UK",ulu-london-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1996,1996-10-04,,1994-01-01,,"Sala Paladium, Mallorca, Spain",sala-paladium-mallorca-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
